"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"1202","noretynodrel","Launched","progestogen hormone","PGR",-0.053005721769287,14,-0.0420359391945012,0.46247903479852,-0.053005721769287
"1199","norepinephrine","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|PAH|SLC18A1|SLC18A2",-0.0529472158237692,7,-0.329032439300483,0.463211346501105,-0.0529472158237692
"127","asiatic-acid","Preclinical","apoptosis stimulant","PYGM",-0.0529392976600124,5,-0.198153093697211,0.440817465501463,-0.0529392976600124
"644","fasudil","Launched","rho associated kinase inhibitor","PKIA|PRKACA|ROCK1|ROCK2",-0.0522421698870636,13,-0.101811276657902,0.312093961152928,-0.0522421698870636
"579","enzastaurin","Phase 3","PKC inhibitor","AKT1|GSK3B|PRKCA|PRKCB|PRKCD|PRKCG",-0.0522298493197714,40,-0.0753906797261456,0.495148731591024,-0.0522298493197714
"147","azasetron","Launched","serotonin receptor antagonist","HTR3A|HTR3B",-0.0516901430958332,6,-0.120808658990814,0.467754932677348,-0.0516901430958332
"546","DR-2313","Preclinical","PARP inhibitor","PARP1|PARP3",-0.051657831349671,9,-0.0366637452527024,0.388385353488387,-0.051657831349671
"1592","SCH-58261","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2A|ADORA2B|ADORA3",-0.0514428921597365,10,0.184227572345084,0.494188686114873,-0.0514428921597365
"330","CGP-7930","Preclinical","GABA receptor modulator","GABBR1",-0.0503908267156094,9,0.159801343850424,0.505136742472532,-0.0503908267156094
"1787","TPCA-1","Preclinical","IKK inhibitor","IKBKB",-0.0497918725550344,58,-0.00833012558071216,0.441319193435042,-0.0497918725550344
"1857","vardenafil","Launched","phosphodiesterase inhibitor","PDE5A|PDE6G|PDE6H",-0.0496488503935388,8,-0.0977212971078001,0.333650979888076,-0.0496488503935388
"1618","simvastatin","Launched","HMGCR inhibitor","HMGCR|ITGB2",-0.0496001728168461,35,0.0254163014899211,0.531144032536828,-0.0496001728168461
"799","HTMT","Preclinical","histamine receptor agonist","HRH4",-0.0491679044656827,7,-0.315512708150745,0.479645785935835,-0.0491679044656827
"1722","tetracaine","Launched","membrane integrity inhibitor","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",-0.0483210750001624,2,-0.0483210750001624,0.256204845272164,-0.0483210750001624
"1061","metoprolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2",-0.0480751434093552,5,-0.12678936605317,0.363940039939892,-0.0480751434093552
"1280","pantoprazole","Launched","ATPase inhibitor","ATP4A",-0.0475801413483301,5,0.135115395851592,0.559639873951169,-0.0475801413483301
"949","levomepromazine","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR2A|HTR2C",-0.0474451867274601,7,-0.131617890658941,0.379148758225096,-0.0474451867274601
"1465","quercetin","Launched","polar auxin transport inhibitor","ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIK3CG|PIM1|STK17B|UGT3A1",-0.0474088212051016,18,0.000470633986918781,0.510799955831687,-0.0474088212051016
"142","AZ-628","Preclinical","RAF inhibitor","BRAF|RAF1",-0.0470548830361148,47,-0.0460934968523386,0.446182131810493,-0.0470548830361148
"497","dihydroergotamine","Launched","serotonin receptor agonist","ADRA2A|DRD2|HTR1B|HTR1D|HTR1E|HTR1F|HTR2B|HTR7",-0.0470307379170968,10,-0.0890666082383874,0.395710752595457,-0.0470307379170968
"14","ABT-751","Phase 2","tubulin polymerization inhibitor","TUBB",-0.0461429832837991,40,-0.178652655485117,0.415401982199935,-0.0461429832837991
"1512","RITA","Preclinical","MDM inhibitor","MDM2",-0.0456171287702145,30,-0.0758106923751097,0.499477568040232,-0.0456171287702145
"1059","metoclopramide","Launched","dopamine receptor antagonist|serotonin receptor antagonist","CHRM1|DRD2|HTR3A|HTR3B|HTR4",-0.0454780426392811,6,-0.0307113643003215,0.587172221819751,-0.0454780426392811
"1052","methylergometrine","Launched","dopamine receptor antagonist|serotonin receptor antagonist","DRD1|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C",-0.0454456207470162,6,-0.0545980192412439,0.578008618120743,-0.0454456207470162
"1383","PIT","Preclinical","purinergic receptor antagonist","P2RY1",-0.0452251264811893,5,-0.204060765410459,0.40456118934475,-0.0452251264811893
"1861","veliparib","Phase 3","PARP inhibitor","PARP1|PARP2",-0.0451761882187389,30,-0.0317337404046718,0.495917998937259,-0.0451761882187389
"732","genipin","Preclinical","choleretic agent","",-0.0450612409605285,10,-0.0144285772313112,0.399675684220071,-0.0450612409605285
"1015","meloxicam","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.0450068395903203,10,-0.081982179374817,0.474576417026618,-0.0450068395903203
"17","acamprosate","Launched","glutamate receptor antagonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|GRM5",-0.0445813691158936,3,-0.207274320771253,0.390904132436123,-0.0445813691158936
"827","idelalisib","Launched","PI3K inhibitor","PIK3CA|PIK3CB|PIK3CD|PIK3CG",-0.0435567390722901,2,-0.0435567390722901,0.789661106685841,-0.0435567390722901
"1574","SB-222200","Preclinical","tachykinin antagonist","TACR3",-0.043329484030188,5,-0.056975763869575,0.404125275431597,-0.043329484030188
"929","lansoprazole","Launched","ATPase inhibitor","ATP4A|ATP4B",-0.0432410224547992,6,-0.119599479948226,0.476304086741278,-0.0432410224547992
"1292","PCA-4248","Phase 1","platelet activating factor receptor antagonist","PTAFR",-0.0429565410102322,9,0.127365457281463,0.465509083491364,-0.0429565410102322
"1770","tolazoline","Launched","adrenergic receptor antagonist","ADRA1A|ADRA2A|ADRA2B|ADRA2C|HRH1|HRH2",-0.0425106689637097,2,-0.0425106689637097,0.796134883906769,-0.0425106689637097
"372","cisapride","Withdrawn","serotonin receptor agonist","HTR2A|HTR3A|HTR4|KCNH2",-0.0422658525392498,6,0.0156985042761383,0.516125228930967,-0.0422658525392498
"780","halcinonide","Launched","glucocorticoid receptor agonist","NR3C1",-0.0419479134054197,13,-0.0701951620582984,0.506874551377425,-0.0419479134054197
"1294","PD-0325901","Phase 2","MEK inhibitor","MAP2K1",-0.0410847190088841,66,-0.0288854805725971,0.583737145544107,-0.0410847190088841
"1136","naloxone","Launched","opioid receptor antagonist","CREB1|ESR1|OPRD1|OPRK1|OPRM1|TLR4",-0.040888750409706,11,0.112328366929594,0.373277658618542,-0.040888750409706
"1480","raclopride","Launched","dopamine receptor antagonist","DRD2|DRD3|HTR1A",-0.0408744551362514,8,-0.111817119485831,0.410010381251367,-0.0408744551362514
"310","cefotaxime","Launched","bacterial cell wall synthesis inhibitor","",-0.0396046812256307,5,0.212532865907099,0.52156220641632,-0.0396046812256307
"1917","zamifenacin","Phase 3","acetylcholine receptor antagonist","CHRM3",-0.0392585480372156,4,-0.134969325153375,0.804931372429933,-0.0392585480372156
"1329","PG-9","Preclinical","acetylcholine receptor agonist","",-0.0383691064188565,7,-0.273233432581231,0.450497085661938,-0.0383691064188565
"527","doconexent","Launched","PPAR receptor agonist","FFAR1|PTGS1|PTGS2",-0.0382881565343375,6,-0.15750892191807,0.449060297343906,-0.0382881565343375
"426","cyclizine","Launched","histamine receptor modulator","HRH1|SULT1E1",-0.038059608450352,2,-0.038059608450352,0.588945788245062,-0.038059608450352
"371","cirazoline","Preclinical","adrenergic receptor agonist","ADRA1A",-0.037938987498482,7,-0.209757522640958,0.600970232659718,-0.037938987498482
"875","isradipine","Launched","calcium channel blocker","CACNA1C|CACNA1D|CACNA1F|CACNA1H|CACNA1S|CACNA2D1|CACNA2D2|CACNB2",-0.0374874408213231,4,-0.0942562138074137,0.428953958304012,-0.0374874408213231
"233","BRL-37344","Phase 2","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3",-0.0369489636983709,7,-0.137744668419515,0.471331664323179,-0.0369489636983709
"73","amiloride","Launched","sodium channel blocker","AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2",-0.0367402912723452,7,-0.216192824927126,0.507695783024247,-0.0367402912723452
"4","2-aminobenzenesulfonamide","Preclinical","carbonic anhydrase inhibitor","CA12|CA14|CA2|CA6|CA9",-0.0367084544918364,2,-0.0367084544918364,0.292045635963331,-0.0367084544918364
"816","ibudilast","Launched","leukotriene receptor antagonist|phosphodiesterase inhibitor","IL1B|IL6|PDE3A|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A",-0.0365339428949592,6,0.0330443996895183,0.286002940685914,-0.0365339428949592
"1604","selumetinib","Phase 3","MEK inhibitor","MAP2K1",-0.0364875160025449,100,0.0279137258062011,0.521724458438149,-0.0364875160025449
"510","diperodon","Preclinical","local anesthetic","",-0.0364122173131107,2,-0.0364122173131107,0.606975263482751,-0.0364122173131107
"626","etofylline","Launched","adenosine receptor antagonist","ADORA1",-0.03575080338884,2,-0.03575080338884,0.824183254524986,-0.03575080338884
"1904","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",-0.0343495493057327,20,0.0688852766632566,0.398192670543911,-0.0343495493057327
"1456","pyrazinamide","Launched","fatty acid synthase inhibitor","FASN",-0.0337234472150267,3,-0.0694566170026292,0.473550922098426,-0.0337234472150267
"589","eprosartan","Launched","angiotensin receptor antagonist","AGTR1",-0.0333853461073779,2,-0.0333853461073779,0.222688025158953,-0.0333853461073779
"165","benazepril","Launched","angiotensin converting enzyme inhibitor","ACE",-0.0333806652133328,7,-0.132778264680105,0.541350148464024,-0.0333806652133328
"786","hexachlorophene","Launched","potassium channel activator","GLUD1|SDHD",-0.0329422190739767,5,0.0664621676891616,0.265980699339463,-0.0329422190739767
"301","CDK1-5-inhibitor","Preclinical","CDK inhibitor|glycogen synthase kinase inhibitor","CDK1|CDK5|GSK3B",-0.0326522620947622,6,0.231408407869478,0.537920909153835,-0.0326522620947622
"1211","NSC-23766","Preclinical","Ras GTPase inhibitor","",-0.0325492789308923,40,-0.153163318646087,0.491820723179938,-0.0325492789308923
"802","hydralazine","Launched","vasodilator","AOC3|P4HA1",-0.0320260005842825,2,-0.0320260005842825,0.230692812705252,-0.0320260005842825
"754","GSK-0660","Preclinical","PPAR receptor antagonist","PPARD",-0.031808298060614,9,-0.228381536663745,0.338657859889214,-0.031808298060614
"263","BW-B70C","Preclinical","lipoxygenase inhibitor","ALOX5",-0.0317695508415039,19,0.0995471808355245,0.536648979091835,-0.0317695508415039
"1427","profenamine","Launched","butyrylcholinesterase inhibitor|cholinergic receptor antagonist","CHRM1|CHRM2|GRIN3A",-0.0317075235746746,12,-0.0730029272167037,0.512374778809726,-0.0317075235746746
"1757","tinidazole","Launched","antiprotozoal agent","",-0.0315783464529708,3,-0.304411335086182,0.602026564689431,-0.0315783464529708
"661","fexofenadine","Launched","histamine receptor antagonist","HRH1",-0.0313383084411818,4,0.0182912591695073,0.295132302240345,-0.0313383084411818
"1700","taxifolin","Phase 2","opioid receptor antagonist","ADIPOR2",-0.0306627314619241,8,-0.0954978147422664,0.481333906543468,-0.0306627314619241
"1683","synephrine","Launched","adrenergic receptor agonist","ADRA1A",-0.0304476867602818,5,-0.24781713109131,0.536941819052828,-0.0304476867602818
"1762","tivantinib","Phase 3","tyrosine kinase inhibitor","MET",-0.030352957935511,13,0.198181538590362,0.480289888817972,-0.030352957935511
"480","diclofenac","Launched","cyclooxygenase inhibitor","AKR1C3|ALOX5|ASIC1|ASIC3|KCNQ2|KCNQ3|PLA2G2A|PPARG|PTGS1|PTGS2|SCN4A",-0.0300894428045342,14,-0.217174706357808,0.474769728831776,-0.0300894428045342
"467","desloratadine","Launched","histamine receptor antagonist","HRH1",-0.0298025182187489,6,0.00956353495098528,0.519128976384514,-0.0298025182187489
"1817","trioxsalen","Launched","DNA synthesis inhibitor","",-0.0297842593814717,4,0.0511571662685428,0.403739174247839,-0.0297842593814717
"1945","zoxazolamine","Phase 2","myorelaxant","",-0.0297137078789814,9,0.168192217433376,0.544350841009096,-0.0297137078789814
"1925","zebularine","Preclinical","DNA methyltransferase inhibitor","CDA|DNMT1",-0.0291289389138219,26,-0.120987151581297,0.52384943752971,-0.0291289389138219
"657","fenoterol","Withdrawn","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3",-0.0290850715381982,11,-7.30353491089353e-05,0.452237655283585,-0.0290850715381982
"367","cinchonine","Preclinical","P glycoprotein inhibitor","CYP2D6",-0.0279779997517876,3,-0.193543675138767,0.433299803748956,-0.0279779997517876
"524","DNQX","Preclinical","glutamate receptor antagonist","GRIA1|GRIA2|GRIK1|GRIN1|GRIN2A|GRIN2B",-0.0276544597984874,5,-0.387525562372188,0.500906596010644,-0.0276544597984874
"298","CCMQ","Preclinical","homoquinolinic acid binding inhibitor","",-0.0276479754200347,2,-0.0276479754200347,0.827895815138856,-0.0276479754200347
"627","etomidate","Launched","GABA receptor modulator","ADRA2B|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ",-0.0276479754200342,2,-0.0276479754200342,0.472896398408186,-0.0276479754200342
"675","flucloxacillin","Launched","bacterial cell wall synthesis inhibitor","",-0.0273395984798909,7,-0.157683318726264,0.363987014199818,-0.0273395984798909
"763","GW-311616","Phase 1","leukocyte elastase inhibitor|elastase inhibitor","ELANE",-0.0272462809999347,2,-0.0272462809999347,0.307274761885745,-0.0272462809999347
"654","fenofibrate","Launched","PPAR receptor agonist","MMP25|PPARA",-0.0261994409960397,6,-0.0819132398079982,0.463480856046431,-0.0261994409960397
"1284","parbendazole","Preclinical","tubulin polymerization inhibitor","TUBB",-0.0259879706361014,38,0.12845854631512,0.453568860360597,-0.0259879706361014
"727","gedunin","Preclinical","HSP inhibitor","HSP90AA1",-0.0250975401236267,7,-0.397020157756354,0.580720003407211,-0.0250975401236267
"1720","testosterone","Launched","androgen receptor agonist","AR",-0.0249673714077093,37,-0.0511247443762781,0.542371618517569,-0.0249673714077093
"771","GW-6471","Preclinical","PPAR receptor antagonist","PPARA",-0.0248409605448762,10,0.145669003797838,0.525349799969605,-0.0248409605448762
"940","letrozole","Launched","aromatase inhibitor","CYP19A1",-0.0240903347619696,5,0.241519707938781,0.514441005054854,-0.0240903347619696
"450","daphnetin","Preclinical","protein kinase inhibitor","",-0.024028629856851,2,-0.024028629856851,0.704111441330514,-0.024028629856851
"1472","quipazine","Preclinical","serotonin receptor agonist","",-0.0239759258337389,14,-0.136466549810108,0.404184559764673,-0.0239759258337389
"1716","terbutaline","Launched","adrenergic receptor agonist","ADRB2",-0.0234139730628592,4,-0.0352436517273673,0.346496068943058,-0.0234139730628592
"501","diloxanide","Launched","protein synthesis inhibitor","",-0.0233037374088139,6,-0.119567058055961,0.506356269851681,-0.0233037374088139
"135","atovaquone","Launched","mitochondrial electron transport inhibitor","DHODH",-0.022178401012757,3,-0.188139059304704,0.371770404517696,-0.022178401012757
"172","benzamil","Phase 2","sodium channel blocker","ASIC1|PKD2L1|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC8A1",-0.0220399298593393,15,0.176591282580907,0.428557595335685,-0.0220399298593393
"1195","nocodazole","Preclinical","tubulin polymerization inhibitor","HPGDS",-0.0217375862680642,28,-0.104951796669588,0.418964745821572,-0.0217375862680642
"1929","zimelidine","Withdrawn","selective serotonin reuptake inhibitor (SSRI)","MAOA|MAOB|SLC6A4",-0.0211457814581911,4,0.0345781420208073,0.684728690559257,-0.0211457814581911
"529","dolasetron","Launched","serotonin receptor antagonist","HTR3A",-0.0209104644647317,4,-0.243609406952965,0.588345566005095,-0.0209104644647317
"340","chlorhexidine","Launched","membrane integrity inhibitor","",-0.0208178050175822,3,0.152936021034181,0.380060843931204,-0.0208178050175822
"1696","tandutinib","Phase 2","FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor","CSF1R|FLT3|KIT|PDGFD|PDGFRB",-0.020513491062962,6,0.014862693543675,0.525889747827815,-0.020513491062962
"1548","rutin","Launched","antioxidant|capillary stabilizing agent|nitric oxide scavenger","AKR1C3",-0.0198494040115072,12,-0.174010815034408,0.465182553719868,-0.0198494040115072
"1933","ZK-93426","Phase 1","benzodiazepine receptor antagonist","GABRA1|GABRA2|GABRA3|GABRA5",-0.0195626662637821,6,-0.0260371019573475,0.419736316512835,-0.0195626662637821
"1837","tyrphostin-AG-18","Preclinical","EGFR inhibitor|tyrosine kinase inhibitor","EGFR",-0.0191109450473511,8,0.0200116856558574,0.399202468019494,-0.0191109450473511
"860","ipriflavone","Launched","bone resorption inhibitor","",-0.0188106981778492,2,-0.0188106981778492,0.710044684941098,-0.0188106981778492
"948","levofloxacin","Launched","bacterial DNA gyrase inhibitor","TOP2A",-0.0185266794727822,5,0.04111070998377,0.599363816506133,-0.0185266794727822
"1049","methoxsalen","Launched","DNA synthesis inhibitor","CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4",-0.01709342229326,13,0.151767455448437,0.402970322326645,-0.01709342229326
"1640","splitomycin","Preclinical","SIRT inhibitor","SIRT1",-0.0166169454459485,9,-0.13672217353199,0.518558714505859,-0.0166169454459485
"1137","naltrexone","Launched","opioid receptor antagonist","OPRD1|OPRK1|OPRM1|SIGMAR1",-0.0164554913853457,26,-0.110360508285941,0.49178650091373,-0.0164554913853457
"791","hexylcaine","Launched","sodium channel blocker","SCN10A|SCN5A",-0.016359918200409,4,0.065658778848963,0.523277989508148,-0.016359918200409
"1854","valproic-acid","Launched","HDAC inhibitor","ABAT|ACADSB|ALDH5A1|HDAC1|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",-0.0159691720918971,25,-0.104221443178498,0.37979018212988,-0.0159691720918971
"740","gliquidone","Launched","sulfonylurea","ABCC8|KCNJ10|KCNJ8",-0.0158535856953939,10,-0.0459474261541204,0.521042120550304,-0.0158535856953939
"797","homoveratrylamine","Preclinical","dopamine analog","",-0.0155105696489976,3,0.0381244522348817,0.335798619256428,-0.0155105696489976
"1198","norcyclobenzaprine","Preclinical","adrenergic receptor agonist|serotonin receptor antagonist","",-0.015486770636933,5,-0.152059596844873,0.318159503692165,-0.015486770636933
"775","GW-9662","Preclinical","PPAR receptor antagonist","NCOA2|PPARG|RXRA",-0.0140258588656393,8,-0.221082097535138,0.491415496866874,-0.0140258588656393
"1636","spectinomycin","Launched","bacterial 30S ribosomal subunit inhibitor","",-0.013738837197066,2,-0.013738837197066,0.460972475085533,-0.013738837197066
"1829","tubocurarine","Launched","acetylcholine receptor antagonist","ACHE|CHRNA2|HTR3A|HTR3B|KCNN1|KCNN2|KCNN3|ZACN",-0.0132389201972928,10,-0.0952380952380955,0.454417737982779,-0.0132389201972928
"551","DUP-697","Phase 1","cyclooxygenase inhibitor","PTGS2",-0.012850211752402,8,-0.098898054258123,0.507880096865289,-0.012850211752402
"660","fexaramine","Preclinical","FXR agonist","NR1H4",-0.012775801576806,9,0.136356996786445,0.435399509497686,-0.012775801576806
"316","celecoxib","Launched","cyclooxygenase inhibitor","CA12|PDPK1|PTGS2",-0.0126277937429805,11,0.122326018192944,0.478836693246285,-0.0126277937429805
"1106","montelukast","Launched","leukotriene receptor antagonist","ALOX5|CYSLTR1",-0.0119109055781966,4,-0.0125661758290322,0.761066061682421,-0.0119109055781966
"1799","tretinoin","Launched","retinoid receptor agonist|retinoid receptor ligand","ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG",-0.0115513177526896,113,0.0640778860755642,0.474624031185511,-0.0115513177526896
"761","GW-0742","Preclinical","PPAR receptor agonist","PPARD",-0.0113353821916016,6,0.0853742273260945,0.266325759392436,-0.0113353821916016
"977","lorazepam","Launched","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|TSPO",-0.0111630779696822,5,-0.130148992112182,0.41430479240977,-0.0111630779696822
"1172","nifekalant","Launched","potassium channel blocker","",-0.011109564629143,2,-0.011109564629143,0.579340043189504,-0.011109564629143
"404","clozapine","Launched","dopamine receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALY|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR3A|HTR5A|HTR6|HTR7",-0.011030678162477,7,-0.21530820917324,0.520061328964814,-0.011030678162477
"697","formestane","Launched","aromatase inhibitor","CYP19A1",-0.0107037744267537,2,-0.0107037744267537,0.705718191150636,-0.0107037744267537
"29","acetylcysteine","Launched","mucolytic agent","ACY1|CHUK|GRIN1|GRIN2A|GRIN2B|GRIN2D|GRIN3A|GSS|IKBKB|RELA|SLC7A11",-0.0103958167717305,8,0.0691645943893687,0.495389406560059,-0.0103958167717305
"1617","sildenafil","Launched","phosphodiesterase inhibitor","PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3",-0.0097275149617194,33,0.133034007185162,0.474280827169059,-0.0097275149617194
"1827","TTNPB","Phase 1","retinoid receptor agonist","RARA|RARB|RARG",-0.00972483844280093,19,-0.214723926380368,0.459078699640739,-0.00972483844280093
"1079","milrinone","Launched","phosphodiesterase inhibitor","PDE2A|PDE3A|PDE3B|PDE5A",-0.00949823607953442,9,-0.307340940615119,0.528848616007566,-0.00949823607953442
"1504","rifapentine","Launched","RNA polymerase inhibitor","CYP2C8|CYP2C9|CYP3A4",-0.00917167040838129,10,0.0274896173749472,0.446157672084045,-0.00917167040838129
"1584","SB-525334","Preclinical","TGF beta receptor inhibitor","TGFBR1",-0.00910818243739193,23,-0.0860827916924756,0.466116280467936,-0.00910818243739193
"789","hexestrol","Launched","synthetic estrogen","AKR1C1|ESR1|ESR2",-0.00861817119485803,2,-0.00861817119485803,0.528315978055681,-0.00861817119485803
"486","dienestrol","Launched","estrogen receptor agonist","ESR1",-0.00813490956283377,9,0.124014022787029,0.550192130440698,-0.00813490956283377
"1233","olaparib","Launched","PARP inhibitor","PARP1|PARP2",-0.00732535745066363,58,0.0360347532206967,0.509485171714392,-0.00732535745066363
"877","itraconazole","Launched","cytochrome P450 inhibitor","CYP51A1",-0.00711072841600165,17,-0.0296523517382414,0.490408193018602,-0.00711072841600165
"557","ebselen","Phase 2/Phase 3","cyclooxygenase inhibitor|glutathione peroxidase agonist|H+/K+-ATPase inhibitor|nitric oxide synthase inhibitor","ALB",-0.00698912498640729,8,-0.216411930974454,0.49003305204769,-0.00698912498640729
"408","colchicine","Launched","microtubule inhibitor","GLRA1|GLRA2|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8",-0.00697987222541546,8,0.173672803188937,0.449800064375967,-0.00697987222541546
"293","carmoxirole","Phase 2","dopamine receptor agonist","DRD2",-0.0069724872437433,5,-0.0929821909802966,0.469562040147671,-0.0069724872437433
"559","edaravone","Launched","nootropic agent","BCL2",-0.00647181996072296,2,-0.00647181996072296,0.445014543783558,-0.00647181996072296
"1712","tenofovir","Launched","HIV integrase inhibitor|nucleoside reverse transcriptase inhibitor","",-0.00611372474267197,8,-0.19862372768413,0.377856319994247,-0.00611372474267197
"1572","SB-218795","Preclinical","tachykinin antagonist","TACR3",-0.00585458366287609,9,-0.086619924043237,0.386936990033429,-0.00585458366287609
"1243","ondansetron","Launched","serotonin receptor antagonist","HTR1A|HTR1B|HTR3A|HTR3B|HTR4|OPRM1",-0.00539492370298947,5,-0.149576394975168,0.734331390423516,-0.00539492370298947
"1575","SB-225002","Preclinical","CC chemokine receptor antagonist","CXCR2",-0.00470458721423357,48,-0.157764545639952,0.456202776590015,-0.00470458721423357
"1441","protriptyline","Launched","tricyclic antidepressant","SLC6A2|SLC6A4",-0.00470315832855435,9,-0.15783758098906,0.415112645293229,-0.00470315832855435
"668","FK-866","Phase 2","niacinamide phosphoribosyltransferase inhibitor","NAMPT",-0.00453868718477257,19,0.164183464796962,0.388553106569153,-0.00453868718477257
"867","isocarboxazid","Launched","monoamine oxidase inhibitor","MAOA|MAOB",-0.00286328169496099,6,-0.109082389676535,0.485848966759871,-0.00286328169496099
"417","CPCCOEt","Preclinical","glutamate receptor antagonist","GRM1",-0.00249810494941632,6,-0.0125296581544782,0.462180080163419,-0.00249810494941632
"1564","SB-202190","Preclinical","p38 MAPK inhibitor","AKT1|ALOX5|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1",-0.00220326172862495,16,0.135366923791184,0.429289793592737,-0.00220326172862495
"106","apafant","Phase 3","platelet activating factor receptor antagonist","PTAFR",-0.00135524974080573,2,-0.00135524974080573,0.514108143323967,-0.00135524974080573
"680","flufenamic-acid","Preclinical","chloride channel blocker","AKR1C3|ANO1|AR|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3|PKD2L1|PTGS1|PTGS2|TRPC5|TRPM2|TRPM5",-0.000885449401939606,9,-0.153009056383289,0.435184997826137,-0.000885449401939606
"416","CP-94253","Preclinical","serotonin receptor agonist","HTR1B",-0.00026318097955484,7,-0.245398773006135,0.528324316216411,-0.00026318097955484
"173","benzbromarone","Launched","chloride channel blocker","ABCC1",-4.7784126713709e-06,12,-0.114377452486935,0.470843054118145,-4.7784126713709e-06
"723","GBR-12935","Preclinical","dopamine uptake inhibitor","AGTR1|SLC6A3",0.0001095530236635,2,0.0001095530236635,0.694557340065577,0.0001095530236635
"649","fenbendazole","Launched","tubulin polymerization inhibitor","TUBB",0.000208296542317988,21,-0.0777826468010517,0.448241410747892,0.000208296542317988
"962","linopirdine","Phase 3","potassium channel blocker","KCNQ2|KCNQ3|KCNQ4|KCNQ5",0.000344395798754304,9,-0.203330411919369,0.44961771268496,0.000344395798754304
"183","betahistine","Launched","histamine receptor agonist|histamine receptor antagonist","HRH1|HRH3",0.00043411631236423,2,0.00043411631236423,1.02636290249643,0.00043411631236423
"112","AR-A014418","Preclinical","glycogen synthase kinase inhibitor","GSK3B",0.00076109741784164,25,0.160385626643295,0.457947228600209,0.00076109741784164
"1420","probucol","Launched","atherogenesis inhibitor","ABCA1|ABCB11|CES1",0.000824093261199598,9,-0.166228454572013,0.372922150308642,0.000824093261199598
"1310","penciclovir","Launched","DNA directed DNA polymerase inhibitor","",0.00106572407721205,3,0.207193093857565,0.360507447893283,0.00106572407721205
"1920","zatebradine","Phase 3","HCN channel blocker","HCN1|HCN2|HCN3|HCN4",0.00116856558574333,3,-0.224364592462752,0.448633910278585,0.00116856558574333
